timestamp,resolved_at,source,market,direction,outcome,amount,entry_price,result,won,pnl,winning_outcome,condition_id,token_id
2026-03-03T14:13:13.203983+00:00,2026-03-03T14:19:57.486766+00:00,momentum,"Bitcoin Up or Down - March 3, 9:10AM-9:15AM ET",DOWN,Down,20.0,0.805,WIN,YES,4.844720496894407,Down,0x119d7ae967732119f6409896425ac7fc2c9af375dfb0ae27cb974346f9fca5d6,60396969693410351565133024705965866162961118609594150002514804238023487327519
2026-03-03T14:13:25.312613+00:00,2026-03-03T14:20:39.025477+00:00,momentum,"Solana Up or Down - March 3, 9:10AM-9:15AM ET",DOWN,Down,20.0,0.835,WIN,YES,3.952095808383234,Down,0x58b326a6dc0fc7691daf1bdc6b670ceb260598b10cf6c6499b9a62807fcec42b,51972982131178520953046608743134709356890875001576811353769092840968640576124
2026-03-03T14:13:38.691574+00:00,2026-03-03T14:20:39.064352+00:00,momentum,"XRP Up or Down - March 3, 9:10AM-9:15AM ET",DOWN,Down,20.0,0.835,WIN,YES,3.952095808383234,Down,0x1dc642e43c0ba4a56114708818d9527f9a28663003e9e3b68c3836a17a627045,58642156668755151913099255477504597010149200028279893979712461544181067956917
2026-03-03T14:18:34.456475+00:00,2026-03-03T14:25:44.638814+00:00,momentum,"XRP Up or Down - March 3, 9:15AM-9:20AM ET",DOWN,Down,20.0,0.875,WIN,YES,2.8571428571428577,Down,0x5bb3a9dc228aa33346cbbd667c1f2771cc42b7f9690f6cc2b56790f82cdad415,8120653744385340730936283042625759812160492868609647483851353363125809101869
2026-03-03T14:19:24.408642+00:00,2026-03-03T14:26:01.540213+00:00,momentum,"Solana Up or Down - March 3, 9:15AM-9:20AM ET",DOWN,Down,20.0,0.765,WIN,YES,6.143790849673202,Down,0xbf0c38d0d90d22bc1d32968b7a21cf8a0b7d82a81654ee8f1a65556693020586,76458872186546455765631616000863533031358696303020902727156808493106044300538
2026-03-03T14:24:43.201729+00:00,2026-03-03T14:30:04.335335+00:00,momentum,"Bitcoin Up or Down - March 3, 9:20AM-9:25AM ET",UP,Up,20.0,0.755,WIN,YES,6.490066225165563,Up,0xf57ee89a7f900b63ddb45c58dfce733db53faed3726ac5ee4ef1171fe67ebc42,11032707302914724536334946314087209781202658332851384067933796325888491434451
2026-03-03T14:19:50.599655+00:00,2026-03-03T14:35:59.573975+00:00,momentum,"Bitcoin Up or Down - March 3, 9:15AM-9:30AM ET",DOWN,Down,20.0,0.695,WIN,YES,8.77697841726619,Down,0x211086c21002349697d6d3937aff147262816e013cd61c0f8be51aa9e1937653,2943062882735439282261977357368213956711036125100531160996335493193446296308
2026-03-03T14:25:20.385751+00:00,2026-03-03T14:35:59.938965+00:00,momentum,"Ethereum Up or Down - March 3, 9:15AM-9:30AM ET",UP,Up,20.0,0.845,WIN,YES,3.668639053254438,Up,0xc416d4a510817f846680ce7c12f2c4c36c462c2acac8bc3f21a59c64160e67a5,63129887918638379525869906720006461045065842825700529666061504335111146763324
2026-03-03T14:29:26.163570+00:00,2026-03-03T14:36:00.134733+00:00,momentum,"Ethereum Up or Down - March 3, 9:15AM-9:30AM ET",UP,Up,20.0,0.905,WIN,YES,2.099447513812155,Up,0xc416d4a510817f846680ce7c12f2c4c36c462c2acac8bc3f21a59c64160e67a5,63129887918638379525869906720006461045065842825700529666061504335111146763324
2026-03-03T14:29:50.526180+00:00,2026-03-03T14:36:00.168627+00:00,momentum,"Bitcoin Up or Down - March 3, 9:15AM-9:30AM ET",DOWN,Down,20.0,0.765,WIN,YES,6.143790849673202,Down,0x211086c21002349697d6d3937aff147262816e013cd61c0f8be51aa9e1937653,2943062882735439282261977357368213956711036125100531160996335493193446296308
2026-03-03T14:29:14.071526+00:00,2026-03-03T14:36:08.966392+00:00,momentum,"Solana Up or Down - March 3, 9:15AM-9:30AM ET",UP,Up,20.0,0.7,LOSS,NO,-20.0,Down,0xeef4ea39165cf3fb5375a1f7ced943d6aab9db22084dfd5c1700ddda3f1c0988,61212968475803691582407277551263408752452537036763218873965242045613958955198
2026-03-03T14:20:14.860670+00:00,2026-03-03T14:37:01.076287+00:00,momentum,"XRP Up or Down - March 3, 9:15AM-9:30AM ET",DOWN,Down,20.0,0.71,LOSS,NO,-20.0,Up,0x79981fb3cf91742c9022b40108222141d9e86d736940a2ad8e94abd97b87d15e,89980896705597471173263068486355781169603018523909469201111202829682907685521
2026-03-03T14:39:02.427036+00:00,2026-03-03T14:43:09.831320+00:00,momentum,"XRP Up or Down - March 3, 9:35AM-9:40AM ET",UP,Up,20.0,0.975,WIN,YES,0.5128205128205146,Up,0x3c746e70857337580693b8c282c76bf71c9ffae23b79ed0e648e291b08e9cf57,38659373216306219523889372368944003900962325918447969881056131979028998287829
2026-03-03T14:39:27.526292+00:00,2026-03-03T14:43:12.902625+00:00,momentum,"Bitcoin Up or Down - March 3, 9:35AM-9:40AM ET",UP,Up,20.0,0.975,WIN,YES,0.5128205128205146,Up,0x0b754151def928cfda39fa5348992a91db336838ef78c2c2831766b841e2315b,51843969240379128742082723278673233899607329990190616063657833999642511067598
2026-03-03T14:37:25.240599+00:00,2026-03-03T14:49:17.289645+00:00,momentum,"Ethereum Up or Down - March 3, 9:30AM-9:45AM ET",DOWN,Down,20.0,0.795,WIN,YES,5.157232704402514,Down,0x7241bb2a9701502f543f41fb75eb88f915694c2fb3e4e4fd3aa5a730b77a0091,21854680807643768441684380189033861409648764224483044580340444424864494252658
2026-03-03T14:37:37.322191+00:00,2026-03-03T14:49:17.333853+00:00,momentum,"Solana Up or Down - March 3, 9:30AM-9:45AM ET",DOWN,Down,20.0,0.785,WIN,YES,5.477707006369425,Down,0x34a8c64ce85d3d483a6a99621ab5558d1d82ab89eec2ee65b5fac9c91f0b55e5,51445110320571237373877318897306808240039236196515691721156714470333699186994
2026-03-03T14:44:11.499970+00:00,2026-03-03T14:49:17.652375+00:00,momentum,"XRP Up or Down - March 3, 9:40AM-9:45AM ET",DOWN,Down,20.0,0.935,WIN,YES,1.3903743315508024,Down,0x9318e97f06e176426e8a676f0db8117181df7240422cfb0dffeeff0706398fe3,47861913635970461875280369962375837807665826668527660247134454329127479469742
2026-03-03T14:40:17.069040+00:00,2026-03-03T14:49:19.451218+00:00,momentum,"XRP Up or Down - March 3, 9:30AM-9:45AM ET",UP,Up,20.0,0.895,LOSS,NO,-20.0,Down,0x0b54163a6c9c704980ab45a1ed3273e7bf47ab4166b9568111183b5b4ad00715,51066929532002282821698319900023158597510677770576984408568422855314046671448
2026-03-03T14:38:38.332462+00:00,2026-03-03T14:50:17.931315+00:00,momentum,"Bitcoin Up or Down - March 3, 9:30AM-9:45AM ET",DOWN,Down,20.0,0.775,WIN,YES,5.806451612903224,Down,0x7e1ee9fc97e3a7dcf3cf3461e7ef7f79c45fb8ab7bd6319fb091eb9f61e561fb,83590137409912029660383593482277024217392282364306267412240984381702085577649
2026-03-03T14:44:36.211720+00:00,2026-03-03T14:50:17.971461+00:00,momentum,"Bitcoin Up or Down - March 3, 9:30AM-9:45AM ET",DOWN,Down,20.0,0.975,WIN,YES,0.5128205128205146,Down,0x7e1ee9fc97e3a7dcf3cf3461e7ef7f79c45fb8ab7bd6319fb091eb9f61e561fb,83590137409912029660383593482277024217392282364306267412240984381702085577649
2026-03-03T14:45:00.460180+00:00,2026-03-03T14:50:18.010095+00:00,momentum,"Ethereum Up or Down - March 3, 9:40AM-9:45AM ET",DOWN,Down,20.0,0.965,WIN,YES,0.7253886010362685,Down,0x027e6f8c6c6619ebeb7a0cb3366caabe959d74bd0d244c795e42306a3b3ec72f,24581705693820593448073142549823466583009289092373392486336681815467972545227
2026-03-03T14:49:56.094028+00:00,2026-03-03T14:55:20.005144+00:00,momentum,"Solana Up or Down - March 3, 9:45AM-9:50AM ET",DOWN,Down,20.0,0.675,WIN,YES,9.629629629629626,Down,0x03863e4a74535d95ca667efabe5cda0ed788ae8cfa0f940b39c0b48567f28eac,91942989680538739142319092838101602735152792995075461857792469648006638542764
2026-03-03T14:49:56.109177+00:00,2026-03-03T14:55:20.040774+00:00,momentum,"XRP Up or Down - March 3, 9:45AM-9:50AM ET",UP,Up,20.0,0.67,LOSS,NO,-20.0,Down,0x927f45bc27b66d3e1ce2091803ff965b382acd20d7417090d55fc41a64c2f925,23716646615882275928181953705821206661033359781829738782891262152768286875728
2026-03-03T14:53:59.913285+00:00,2026-03-03T14:59:21.781369+00:00,momentum,"Solana Up or Down - March 3, 9:50AM-9:55AM ET",UP,Up,20.0,0.855,WIN,YES,3.3918128654970765,Up,0xad4b12b556314d95432d7004ca6d6c6c1251ddd209d4ab195edf6c88a8cabc54,46995470346246202840928804984533196772184576007624101431636690347692601647588
2026-03-03T14:55:00.951331+00:00,2026-03-03T15:00:22.108266+00:00,momentum,"Ethereum Up or Down - March 3, 9:50AM-9:55AM ET",UP,Up,20.0,0.725,WIN,YES,7.586206896551726,Up,0xeb3cba935000f2ce098539fe22d8497184eb2349a720bb4d48eabcce47d32ca8,72484723474417769981506450133976719488806421005994778064990565568697054413849
2026-03-03T14:55:00.965875+00:00,2026-03-03T15:00:22.150570+00:00,momentum,"XRP Up or Down - March 3, 9:50AM-9:55AM ET",UP,Up,20.0,0.845,WIN,YES,3.668639053254438,Up,0x316fcc267178a9713ea94b0734e0a3b65b1763916c09516e2370e81fd5a3e362,37354507889808663450664170322478592262532718262888260757237585578968162112901
2026-03-03T14:54:36.715732+00:00,2026-03-03T15:00:34.583908+00:00,momentum,"Bitcoin Up or Down - March 3, 9:50AM-9:55AM ET",UP,Up,20.0,0.775,WIN,YES,5.806451612903224,Up,0xc473a9e71d0e6bfff2cf49d81904da97126646b97fd1cdd07ac7145a2dc256bf,40450018509185813623349184212229433175821292738408718137242142269244892386526
2026-03-03T14:55:49.892761+00:00,2026-03-03T15:07:24.961003+00:00,momentum,"XRP Up or Down - March 3, 9:45AM-10:00AM ET",UP,Up,20.0,0.725,WIN,YES,7.586206896551726,Up,0xba25e6c88381a66d5961e728f6be9c8f236a588df5b8915d77686ab1cd793b3e,110877474583461191696497178513453489190087716319718939148822860363635885939331
2026-03-03T14:57:04.642757+00:00,2026-03-03T15:07:25.130669+00:00,momentum,"Ethereum Up or Down - March 3, 9:45AM-10:00AM ET",UP,Up,20.0,0.925,WIN,YES,1.621621621621621,Up,0xc6f6433c1ca4be9ef9690b050f9e2c05cb5da694cc687708201a62f0feda311f,24847745006902379623422076071776151117539889652640132628292494107370840809808
2026-03-03T14:59:32.511708+00:00,2026-03-03T15:07:25.491302+00:00,momentum,"Solana Up or Down - March 3, 9:55AM-10:00AM ET",DOWN,Down,20.0,0.93,WIN,YES,1.5053763440860202,Down,0xc0107e3e1d5646805fefaf88cadaeca33d9c0ef4e8c6842cf7c798170846b58d,111395363219814065029461886155569158554572725220034634424481219819746549511757
2026-03-03T14:56:51.001115+00:00,2026-03-03T15:07:46.732019+00:00,momentum,"Bitcoin Up or Down - March 3, 9:45AM-10:00AM ET",UP,Up,20.0,0.875,WIN,YES,2.8571428571428577,Up,0xaf4706a135566f7150c0cabb4d5217c2c8755db68e3b67fed85d603b24a72f06,73783052513483050647543610315132070448791851127060511254833280350337201198255
2026-03-03T14:57:42.149662+00:00,2026-03-03T15:07:46.883683+00:00,momentum,"XRP Up or Down - March 3, 9:45AM-10:00AM ET",UP,Up,20.0,0.96,WIN,YES,0.8333333333333357,Up,0xba25e6c88381a66d5961e728f6be9c8f236a588df5b8915d77686ab1cd793b3e,110877474583461191696497178513453489190087716319718939148822860363635885939331
2026-03-03T14:57:04.656443+00:00,2026-03-03T15:08:25.867934+00:00,momentum,"Solana Up or Down - March 3, 9:45AM-10:00AM ET",UP,Up,20.0,0.915,WIN,YES,1.857923497267759,Up,0x46a4b207054e322f7c978845d5d3e3d0275d743685db7c4fca7e063c766284a1,9484056669712672810049524294052762358564742483789631307296094953523785171202
2026-03-03T14:59:57.835136+00:00,2026-03-03T15:08:25.905762+00:00,momentum,"XRP Up or Down - March 3, 9:55AM-10:00AM ET",DOWN,Down,20.0,0.855,WIN,YES,3.3918128654970765,Down,0xa087e28b687bc82a53298fe73ddbab25daa4bcb8548955a9a8672bfe1f86fea8,24431539755532102472602278585525458069596312918258193762853052159385912170644
2026-03-03T15:10:12.458851+00:00,2026-03-03T15:27:30.431878+00:00,momentum,"Bitcoin Up or Down - March 3, 10:00AM-10:15AM ET",UP,Up,20.0,0.665,WIN,YES,10.075187969924812,Up,0x8ae5c6c358593136822e89c5ed18203b6a1a9a0bd258f93ad07ee7168bccd6bb,59251625521463162497213784165044975168441841727309666358064762213251923883653
2026-03-03T15:12:13.658411+00:00,2026-03-03T15:28:04.927239+00:00,momentum,"Bitcoin Up or Down - March 3, 10:00AM-10:15AM ET",UP,Up,20.0,0.695,WIN,YES,8.77697841726619,Up,0x8ae5c6c358593136822e89c5ed18203b6a1a9a0bd258f93ad07ee7168bccd6bb,59251625521463162497213784165044975168441841727309666358064762213251923883653
2026-03-03T15:26:51.579539+00:00,2026-03-03T15:35:16.286132+00:00,momentum,"XRP Up or Down - March 3, 10:15AM-10:30AM ET",DOWN,Down,20.0,0.715,WIN,YES,7.972027972027973,Down,0xbe349e3306a8bafb2263c4237a5f6bab52f5c3799debf448b7069f25bf5d447e,388642617691020086065750162441963740420173974440879213303423726345765326763
2026-03-03T15:27:28.190322+00:00,2026-03-03T15:35:16.322144+00:00,momentum,"Ethereum Up or Down - March 3, 10:15AM-10:30AM ET",DOWN,Down,20.0,0.655,WIN,YES,10.534351145038165,Down,0x5a6b6ce2348f3a60f216e2727dab894b8312bef4a4cebe603c8d615af95992e0,86825657580323347352078764194686188181156743633469778595639241228128934676662
2026-03-03T15:27:52.588362+00:00,2026-03-03T15:35:35.009590+00:00,momentum,"Solana Up or Down - March 3, 10:15AM-10:30AM ET",DOWN,Down,20.0,0.66,WIN,YES,10.303030303030301,Down,0x4e8ddf215cf75dbf255e5d44dcb535a50fb1880ba0e5c861cac0c1422b3a5b67,68363262909859522525261428380329713535017417691081941898111963824065155718750
2026-03-03T15:28:53.830095+00:00,2026-03-03T15:35:35.053032+00:00,momentum,"XRP Up or Down - March 3, 10:15AM-10:30AM ET",DOWN,Down,20.0,0.755,WIN,YES,6.490066225165563,Down,0xbe349e3306a8bafb2263c4237a5f6bab52f5c3799debf448b7069f25bf5d447e,388642617691020086065750162441963740420173974440879213303423726345765326763
2026-03-03T15:29:30.685692+00:00,2026-03-03T15:35:35.101518+00:00,momentum,"Ethereum Up or Down - March 3, 10:15AM-10:30AM ET",DOWN,Down,20.0,0.765,WIN,YES,6.143790849673202,Down,0x5a6b6ce2348f3a60f216e2727dab894b8312bef4a4cebe603c8d615af95992e0,86825657580323347352078764194686188181156743633469778595639241228128934676662
2026-03-03T15:33:24.699367+00:00,2026-03-03T15:39:37.001809+00:00,momentum,"Ethereum Up or Down - March 3, 10:30AM-10:35AM ET",UP,Up,30.0,0.96,WIN,YES,1.25,Up,0xbdf9c6530797f87254a9ef95b83962f2fceb54f588a99deb867bfaf1cdfbec1a,6224193451419065692734483787451950805524067960998026425497121881580575522211
2026-03-03T15:33:36.821411+00:00,2026-03-03T15:40:27.954901+00:00,momentum,"XRP Up or Down - March 3, 10:30AM-10:35AM ET",UP,Up,30.0,0.96,WIN,YES,1.25,Up,0x773e5a79f26bacb84063795fced7f270c17fc7ff6be1d0e051ae6be92d39d121,2945974374527870416783347939609935494851493949464144053243185526381845897970
2026-03-03T15:34:27.195744+00:00,2026-03-03T15:40:28.255375+00:00,momentum,"Bitcoin Up or Down - March 3, 10:30AM-10:35AM ET",UP,Up,30.0,0.965,WIN,YES,1.0880829015544045,Up,0x2f57dcdf81e1eb90165d1d69a735645f13669c1cac5cb802a462fc7f62cafae4,29822793648624930316457666047460878282493751979590710160385207896227024039925
2026-03-03T15:37:58.585446+00:00,2026-03-03T15:43:38.947477+00:00,momentum,"Ethereum Up or Down - March 3, 10:35AM-10:40AM ET",UP,Up,30.0,0.755,WIN,YES,9.735099337748345,Up,0x352afa0891ec53588c857bdc45caeb97ff42932b85531dee450328d75e6a9a13,115025276060542016941645626505051817263503704221211574936012915794821778758049
2026-03-03T15:38:36.655828+00:00,2026-03-03T15:44:36.928931+00:00,momentum,"Bitcoin Up or Down - March 3, 10:35AM-10:40AM ET",UP,Up,30.0,0.715,WIN,YES,11.95804195804196,Up,0xc629dd20b9ea41df45f6301675dfdc680cffd84c02d912b56c4d2cd4fad1d2f1,31607834307751592998545748129666836139081578186408530072200880496588992907827
2026-03-03T15:34:51.770947+00:00,2026-03-03T15:49:39.934674+00:00,momentum,"Solana Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.885,WIN,YES,3.8983050847457648,Up,0xc6bebc68f5b639e16629975cacea6a38aa7780c212020711133db9dc9fded59c,100116152479886757307025101433631331075745164589629967138152566159680649071669
2026-03-03T15:35:42.069392+00:00,2026-03-03T15:49:39.977956+00:00,momentum,"Ethereum Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.855,WIN,YES,5.0877192982456165,Up,0x74a0ff5195e195de4016d68b5bd8e4796f08a059f894f53e82ae1ef8c9593b5a,36684417272060787231409390463701751306267931097447200254181157210763121425788
2026-03-03T15:36:18.607967+00:00,2026-03-03T15:49:40.012234+00:00,momentum,"Bitcoin Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.895,WIN,YES,3.5195530726256976,Up,0xae272155fc565f4c56e388344a8c135d1c44fe08d4cb9a6dc7993d522d36f322,46679648370356209929081999407088621777759364090150939708694687384033687386664
2026-03-03T15:36:18.622238+00:00,2026-03-03T15:49:40.043575+00:00,momentum,"XRP Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.86,WIN,YES,4.883720930232556,Up,0x85d5b292cd18a3e54857fd5e15dfe87bcf3690a92c8f5096c1991ea9054feb8a,111275708053114420700847317327861021098591943981769577143633140691575519423314
2026-03-03T15:32:47.050366+00:00,2026-03-03T15:49:44.650880+00:00,momentum,"Solana Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.865,WIN,YES,4.682080924855491,Up,0xc6bebc68f5b639e16629975cacea6a38aa7780c212020711133db9dc9fded59c,100116152479886757307025101433631331075745164589629967138152566159680649071669
2026-03-03T15:33:49.075161+00:00,2026-03-03T15:49:44.684822+00:00,momentum,"Ethereum Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.845,WIN,YES,5.502958579881657,Up,0x74a0ff5195e195de4016d68b5bd8e4796f08a059f894f53e82ae1ef8c9593b5a,36684417272060787231409390463701751306267931097447200254181157210763121425788
2026-03-03T15:34:27.212735+00:00,2026-03-03T15:49:44.837746+00:00,momentum,"Bitcoin Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.855,WIN,YES,5.0877192982456165,Up,0xae272155fc565f4c56e388344a8c135d1c44fe08d4cb9a6dc7993d522d36f322,46679648370356209929081999407088621777759364090150939708694687384033687386664
2026-03-03T15:34:13.367496+00:00,2026-03-03T15:50:39.533033+00:00,momentum,"XRP Up or Down - March 3, 10:30AM-10:45AM ET",UP,Up,30.0,0.83,WIN,YES,6.144578313253014,Up,0x85d5b292cd18a3e54857fd5e15dfe87bcf3690a92c8f5096c1991ea9054feb8a,111275708053114420700847317327861021098591943981769577143633140691575519423314
2026-03-03T15:43:21.647915+00:00,2026-03-03T15:50:39.575740+00:00,momentum,"XRP Up or Down - March 3, 10:40AM-10:45AM ET",UP,Up,30.0,0.785,LOSS,NO,-30.0,Down,0x679d5698cdc4a6b9da676e7d68cd18eb1753be1720f25347be0b8068343ed0f3,61598826883113333436839888018034061702486739767732180643417115545199662425190
2026-03-03T15:44:35.901444+00:00,2026-03-03T15:50:45.953933+00:00,momentum,"Bitcoin Up or Down - March 3, 10:40AM-10:45AM ET",UP,Up,30.0,0.84,LOSS,NO,-30.0,Down,0x92cd9c172c2e939f8a6e457fac4737371b920aea92409a5de7e9b51f36880b57,52689246865211926616413558038172233391290105053856398772593017902699714613935
2026-03-03T15:53:13.265687+00:00,2026-03-03T16:00:02.000619+00:00,momentum,"Ethereum Up or Down - March 3, 10:50AM-10:55AM ET",DOWN,Down,30.0,0.715,WIN,YES,11.95804195804196,Down,0x5c5d741133d470c860a9682b922741c096808fc77707ff9f96a85f93ba9f85b4,1899140647749487077064642038860779104920704136397988863617208729926741195987
2026-03-03T15:52:36.041770+00:00,2026-03-03T16:00:44.168606+00:00,momentum,"Bitcoin Up or Down - March 3, 10:50AM-10:55AM ET",DOWN,Down,30.0,0.75,WIN,YES,10.0,Down,0x3d37b4d994766320fede990a043eac8b443df99190eb206edd2947b276720adc,25577980973776181772329841316222135046443024830570965844295445155295101864037
2026-03-03T15:53:37.698333+00:00,2026-03-03T16:00:44.199372+00:00,momentum,"Solana Up or Down - March 3, 10:50AM-10:55AM ET",DOWN,Down,30.0,0.67,WIN,YES,14.776119402985074,Down,0xf2c50a2995f61b2660cc606545e95fda807723815253c281929685a48f987f7c,19507108429135917739471614124879300570328787746430509907689250519943156243799
2026-03-03T15:51:34.899518+00:00,2026-03-03T16:09:45.888633+00:00,momentum,"Solana Up or Down - March 3, 10:45AM-11:00AM ET",UP,Up,30.0,0.7,WIN,YES,12.857142857142861,Up,0x6c62e3745f1c236d9adc4ff52e5bba85f9f1dc1e6e563c6a22af1ebef27a4a7b,56241591489960009642009661140190470676740636680751954497968161571212236689128
2026-03-03T15:53:37.713036+00:00,2026-03-03T16:09:46.050278+00:00,momentum,"Solana Up or Down - March 3, 10:45AM-11:00AM ET",UP,Up,30.0,0.78,WIN,YES,8.46153846153846,Up,0x6c62e3745f1c236d9adc4ff52e5bba85f9f1dc1e6e563c6a22af1ebef27a4a7b,56241591489960009642009661140190470676740636680751954497968161571212236689128
2026-03-03T15:50:09.348357+00:00,2026-03-03T16:10:21.937011+00:00,momentum,"XRP Up or Down - March 3, 10:45AM-11:00AM ET",UP,Up,30.0,0.69,WIN,YES,13.478260869565219,Up,0x0acec881fd330409a2ef353699017a813babcdeab4f88d77dd546da4d85a6311,10223077770987022027232306414264374659437427910404920008220130562374153310870
2026-03-03T15:57:45.507269+00:00,2026-03-03T16:10:22.260066+00:00,momentum,"XRP Up or Down - March 3, 10:55AM-11:00AM ET",UP,Up,30.0,0.685,WIN,YES,13.795620437956202,Up,0xdbc757cd8eed0bd34370fcf8e0413893dc19bb910d38529895d4b349443e44e1,89679957772374847395834900162815441832913450979416950051356482389073279310833
2026-03-03T15:49:32.480055+00:00,2026-03-03T16:10:45.475065+00:00,momentum,"Ethereum Up or Down - March 3, 10:45AM-11:00AM ET",UP,Up,30.0,0.715,WIN,YES,11.95804195804196,Up,0x760945f21d4b04e79a2debaa31e5ac4c6a9cb4f2d9d8a327ebfdb30d89066661,17590998861095721463959217034045661552565131129732320078714250476892035287092
2026-03-03T15:59:24.836814+00:00,2026-03-03T16:10:45.900883+00:00,momentum,"Solana Up or Down - March 3, 10:55AM-11:00AM ET",UP,Up,30.0,0.675,WIN,YES,14.444444444444443,Up,0xb704186c19e2851cc21f8448d6d4ec187a914b4ce5e2ad92785eaddad735d65c,115791426499424528518749702655586689660238705633720626812335969281621373352340
2026-03-03T15:51:10.345092+00:00,2026-03-03T16:11:23.136144+00:00,momentum,"Bitcoin Up or Down - March 3, 10:45AM-11:00AM ET",UP,Up,30.0,0.725,WIN,YES,11.379310344827587,Up,0xb51920a3275e47cc1d8930b80acc4c5e3b8672eddaa7bce0be5b5fbbdce4f096,62658701829753975824927463738419239112408129197305284456394046919121331392941
2026-03-03T15:52:11.761394+00:00,2026-03-03T16:11:23.171200+00:00,momentum,"XRP Up or Down - March 3, 10:45AM-11:00AM ET",UP,Up,30.0,0.845,WIN,YES,5.502958579881657,Up,0x0acec881fd330409a2ef353699017a813babcdeab4f88d77dd546da4d85a6311,10223077770987022027232306414264374659437427910404920008220130562374153310870
2026-03-03T15:59:24.822219+00:00,2026-03-03T16:11:23.227739+00:00,momentum,"Ethereum Up or Down - March 3, 10:45AM-11:00AM ET",UP,Up,30.0,0.905,WIN,YES,3.1491712707182344,Up,0x760945f21d4b04e79a2debaa31e5ac4c6a9cb4f2d9d8a327ebfdb30d89066661,17590998861095721463959217034045661552565131129732320078714250476892035287092
2026-03-03T16:13:49.942778+00:00,2026-03-03T16:18:51.729124+00:00,momentum,"Solana Up or Down - March 3, 11:00AM-11:15AM ET",UP,Up,30.0,0.925,WIN,YES,2.432432432432428,Up,0xd4314db68c00c463534f2d012723d979b103e4c4e9ca9a183de1b2326f42673d,40352536511589275425897229332536721821914786839206740252558870004299187117203
2026-03-03T16:11:47.413464+00:00,2026-03-03T16:19:35.112262+00:00,momentum,"Solana Up or Down - March 3, 11:00AM-11:15AM ET",UP,Up,30.0,0.795,WIN,YES,7.735849056603769,Up,0xd4314db68c00c463534f2d012723d979b103e4c4e9ca9a183de1b2326f42673d,40352536511589275425897229332536721821914786839206740252558870004299187117203
2026-03-03T16:13:49.924882+00:00,2026-03-03T16:19:35.280102+00:00,momentum,"Ethereum Up or Down - March 3, 11:00AM-11:15AM ET",UP,Up,30.0,0.895,WIN,YES,3.5195530726256976,Up,0x2abdb0ff530a459e7fa4e458cc90f7162611a7df64bee5ea0b0ace085848d325,12039885899951766445941113879991934960569164279438927569440612522058090855847
2026-03-03T16:14:14.247316+00:00,2026-03-03T16:19:35.324185+00:00,momentum,"Bitcoin Up or Down - March 3, 11:00AM-11:15AM ET",UP,Up,30.0,0.955,WIN,YES,1.4136125654450282,Up,0x293302945a8cbcad9ece8abcdc35b7ee55f4cb278659fc0f2bd431ba352aa80e,19753600882977041807608211844105194767882895231368139547558817972722963038184
2026-03-03T16:10:09.574299+00:00,2026-03-03T16:19:51.889333+00:00,momentum,"XRP Up or Down - March 3, 11:00AM-11:15AM ET",DOWN,Down,30.0,0.65,LOSS,NO,-30.0,Up,0x7d426770531826525a2d5270ee86fc6795c6d1618c9ea192a65cebd848d41b0a,38046855075570110202253741084126329640246542227996796281168741323709903904153
2026-03-03T16:11:47.395223+00:00,2026-03-03T16:19:51.938049+00:00,momentum,"Ethereum Up or Down - March 3, 11:00AM-11:15AM ET",UP,Up,30.0,0.695,WIN,YES,13.165467625899282,Up,0x2abdb0ff530a459e7fa4e458cc90f7162611a7df64bee5ea0b0ace085848d325,12039885899951766445941113879991934960569164279438927569440612522058090855847
2026-03-03T16:12:11.893398+00:00,2026-03-03T16:19:51.977291+00:00,momentum,"Bitcoin Up or Down - March 3, 11:00AM-11:15AM ET",UP,Up,30.0,0.725,WIN,YES,11.379310344827587,Up,0x293302945a8cbcad9ece8abcdc35b7ee55f4cb278659fc0f2bd431ba352aa80e,19753600882977041807608211844105194767882895231368139547558817972722963038184
2026-03-03T16:19:59.541130+00:00,2026-03-03T16:22:52.777097+00:00,momentum,"Ethereum Up or Down - March 3, 11:15AM-11:20AM ET",DOWN,Down,30.0,0.78,WIN,YES,8.46153846153846,Down,0x548807f25676dab86c1a606cd8f8f4a0ffd629e41ad3cc4f0efa413789221c61,91402903314339136775572895923087577897556067732128305272593795742966155750285
2026-03-03T16:23:27.091883+00:00,2026-03-03T16:29:48.232176+00:00,momentum,"XRP Up or Down - March 3, 11:20AM-11:25AM ET",UP,Up,30.0,0.655,WIN,YES,15.801526717557252,Up,0xeeb295b2356931b9ef90f8179c922c3606871056b78cf0f1241f31229c7158be,36174704632158973954512569333367272584680398043526683912204135098411427216722
